gestfips,h_year,hearnval,hfdval,hfoodsp,hlorent,hmcaid,hpawval,hpaw_yn,hpublic,hssival,h_seq,gtmetsta,ffpos,f_mv_fs,povll,pehspnon,prdtrace,prcitshp,pemlr,a_age,a_maritl,a_hga,marsupwt,dis_hp,hea,mcaid,paw_val,paw_yn,pearnval,pov_univ,pppos,spm_id,ssi_val,ssi_yn,wkswork,racecat
California,2023,0,0,2,0,3,0,2,0,0,84584,1,2,0,2,2,1,1,6,62,5,40,3696.26,1,1,2,0,2,0,1,42,84584001,0,2,0,1
California,2023,50000,0,2,0,3,0,2,0,0,84585,1,1,0,14,2,2,1,5,74,1,39,2562.01,2,2,2,0,2,0,1,41,84585001,0,2,0,2
California,2023,385000,0,2,0,3,0,2,0,0,84586,1,1,0,14,2,4,1,1,28,7,43,2519.51,2,1,2,0,2,87500,1,43,84586001,0,2,52,3
California,2023,45000,0,2,2,3,0,2,2,0,84587,1,1,0,7,2,4,5,1,28,1,42,2436.47,2,2,2,0,2,30000,1,41,84587001,0,2,16,3
California,2023,26000,2148,1,1,1,0,2,2,0,84588,1,1,2148,5,2,2,1,1,51,7,42,3415.38,2,2,1,0,2,26000,1,41,84588001,0,2,52,2
California,2023,60000,0,2,2,2,0,2,2,300,84589,1,1,0,14,2,2,1,7,29,7,40,4732.04,2,3,2,0,2,0,1,43,84589001,0,2,0,2
California,2023,144000,0,2,0,3,0,2,0,0,84590,1,1,0,14,2,4,1,0,7,7,0,3324.31,0,1,2,0,0,0,1,44,84590001,0,0,0,3
California,2023,0,0,2,0,3,0,2,0,0,84591,1,1,0,14,2,4,4,6,52,7,31,2520.19,1,4,2,0,2,0,1,42,84591001,0,2,0,3
California,2023,600000,0,2,0,3,0,2,0,0,84592,1,1,0,14,2,1,1,1,48,1,43,2312.91,2,4,2,0,2,100000,1,42,84592001,0,2,52,1
California,2023,111000,0,2,2,3,0,2,2,0,84593,1,1,0,13,2,2,1,1,25,7,43,4368.81,2,1,2,0,2,70000,1,41,84593001,0,2,32,2
California,2023,111000,0,2,2,3,0,2,2,0,84593,1,2,0,9,2,2,1,1,25,7,43,4368.81,2,1,2,0,2,41000,1,42,84593001,0,2,44,2
California,2023,260000,0,2,0,3,0,2,0,0,84594,1,1,0,14,2,11,1,0,7,7,0,2698.77,0,2,2,0,0,0,1,43,84594001,0,0,0,5
California,2023,200000,0,2,0,3,0,2,0,0,84596,1,1,0,14,2,4,1,1,28,7,43,2558.48,2,3,2,0,2,200000,1,41,84596001,0,2,52,3
California,2023,0,0,2,2,3,0,2,2,0,84597,1,1,0,13,2,1,1,5,85,4,46,3615.76,2,1,2,0,2,0,1,41,84597001,0,2,0,1
California,2023,0,0,2,0,3,0,2,0,0,84599,1,1,0,14,2,1,1,5,80,1,43,1946.96,2,2,2,0,2,0,1,41,84599001,0,2,0,1
California,2023,0,0,2,0,3,0,2,1,0,84601,1,1,0,4,2,1,1,5,85,7,40,3638.41,2,5,2,0,2,0,1,41,84601001,0,2,0,1
California,2023,120000,0,2,2,3,0,2,2,0,84602,1,1,0,14,2,16,1,1,53,5,40,2811.98,2,2,2,0,2,90000,1,41,84602001,0,2,52,5
California,2023,120000,0,2,2,3,0,2,2,0,84602,1,2,0,7,2,2,1,1,52,7,39,2811.98,2,2,2,0,2,30000,1,42,84602001,0,2,26,2
California,2023,57000,0,2,1,3,0,2,2,0,84603,1,1,0,14,2,2,1,1,34,7,44,3354.99,2,2,2,0,2,57000,1,41,84603001,0,2,48,2
California,2023,220000,0,2,0,3,0,2,0,0,84604,1,1,0,14,2,4,4,1,53,3,44,2528.89,2,1,2,0,2,180000,1,41,84604001,0,2,52,3
California,2023,220000,0,2,0,3,0,2,0,0,84604,1,2,0,14,2,4,4,1,46,3,43,2528.89,2,1,2,0,2,25000,1,44,84604001,0,2,39,3
California,2023,0,0,2,0,3,0,2,0,0,84605,1,1,0,10,1,1,1,5,71,1,40,1589.67,2,2,2,0,2,0,1,41,84605001,0,2,0,4
California,2023,180000,0,2,0,3,0,2,0,0,84606,1,1,0,14,2,4,4,1,78,1,43,1863.1,2,2,2,0,2,30000,1,41,84606001,0,2,52,3
California,2023,13440,0,2,0,1,0,2,0,10800,84607,1,1,0,4,2,1,1,0,7,7,0,2655.06,0,3,1,0,0,0,1,43,84607001,0,0,0,1
California,2023,176000,0,2,0,3,0,2,0,0,84608,1,1,0,14,2,1,1,0,5,7,0,2442.03,0,1,2,0,0,0,1,43,84608001,0,0,0,1
California,2023,295000,0,2,0,3,0,2,0,0,84609,1,1,0,14,2,4,1,1,32,1,44,2601.25,2,2,2,0,2,95000,1,42,84609001,0,2,52,3
California,2023,7000,8676,1,2,1,0,2,2,0,84610,1,1,8676,2,2,1,1,0,9,7,0,2280.86,0,2,1,0,0,0,1,43,84610001,0,0,0,1
California,2023,120000,0,2,0,3,0,2,0,0,84611,1,1,0,12,2,4,4,0,14,7,0,1935.04,0,2,2,0,0,0,1,43,84611001,0,0,0,3
California,2023,960,0,2,0,3,0,2,0,0,84613,1,1,0,11,2,1,1,5,77,1,44,3432.69,2,3,2,0,2,0,1,42,84613001,0,2,0,1
California,2023,95000,0,2,0,3,0,2,0,0,84614,1,1,0,14,2,1,1,4,65,5,39,4109.59,2,3,2,0,2,95000,1,41,84614001,0,2,48,1
California,2023,0,0,2,2,3,0,2,2,0,84615,1,1,0,8,2,2,1,5,80,5,39,2396.62,2,4,2,0,2,0,1,41,84615001,0,2,0,2
California,2023,55800,2400,1,2,2,0,2,2,0,84616,1,1,0,2,1,1,1,0,7,7,0,2420.11,0,3,1,0,0,0,1,43,84616001,0,0,0,4
California,2023,55800,2400,1,2,2,0,2,2,0,84616,1,2,2400,9,1,1,5,1,45,7,35,2279.83,2,3,2,0,2,40920,1,45,84616001,0,2,52,4
California,2023,31318,0,2,0,1,0,2,0,0,84617,1,1,0,8,2,1,1,1,49,5,43,4703.6,2,1,1,0,2,31318,1,41,84617001,0,2,51,1
California,2023,0,0,2,2,3,0,2,2,0,84618,1,1,0,9,2,1,1,5,85,3,43,3615.76,2,2,2,0,2,0,1,41,84618001,0,2,0,1
California,2023,0,0,2,2,3,0,2,2,0,84619,1,1,0,14,2,1,1,5,78,3,45,3615.76,2,4,2,0,2,0,1,41,84619001,0,2,0,1
California,2023,600000,0,2,2,3,0,2,2,0,84620,1,1,0,14,2,1,1,1,63,1,44,3776.83,2,3,2,0,2,300000,1,42,84620001,0,2,52,1
California,2023,33000,0,2,0,3,0,2,0,0,84621,1,1,0,14,2,1,1,5,61,1,40,3785.67,2,3,2,0,2,20000,1,41,84621001,0,2,16,1
California,2023,0,0,2,2,1,0,2,2,0,84622,1,1,0,1,2,1,4,4,39,1,43,3988.44,2,1,1,0,2,0,1,41,84622001,0,2,0,1
California,2023,395500,0,2,0,3,0,2,0,0,84623,1,1,0,14,2,1,1,1,49,1,46,2138.29,2,1,2,0,2,257000,1,42,84623001,0,2,52,1
California,2023,298000,0,2,2,3,0,2,2,0,84624,1,1,0,14,2,8,1,0,2,7,0,4552.63,0,3,2,0,0,0,1,43,84624001,0,0,0,5
California,2023,75000,0,2,0,3,0,2,0,0,84625,1,1,0,13,2,1,1,1,51,7,44,4133.47,2,1,2,0,2,75000,1,41,84625001,0,2,52,1
California,2023,332000,0,2,0,3,0,2,0,0,84626,1,1,0,14,2,1,1,1,53,1,43,3667.07,2,2,2,0,2,60000,1,41,84626001,0,2,52,1
California,2023,330000,0,2,0,3,0,2,0,0,84629,1,1,0,14,2,4,1,0,2,7,0,2281.54,0,1,2,0,0,0,1,43,84629001,0,0,0,3
California,2023,270000,0,2,0,3,0,2,0,0,84630,1,1,0,14,1,11,1,7,15,7,36,4595.59,2,2,2,0,2,0,1,43,84630001,0,2,0,4
California,2023,250000,0,2,0,3,0,2,0,0,84631,1,1,0,14,2,1,1,0,7,7,0,2226.72,0,2,2,0,0,0,1,44,84631001,0,0,0,1
California,2023,30000,0,2,0,3,0,2,0,0,84633,1,1,0,7,2,4,4,1,44,3,39,2952.73,2,4,2,0,2,30000,1,41,84633001,0,2,52,3
California,2023,990000,0,2,2,3,0,2,2,0,84634,1,1,0,14,2,4,5,1,24,7,43,3811.96,2,2,2,0,2,150000,1,41,84634001,0,2,52,3
California,2023,990000,0,2,2,3,0,2,2,0,84634,1,2,0,14,2,4,5,1,34,7,46,2328.08,2,2,2,0,2,500000,1,42,84634003,0,2,52,3
California,2023,990000,0,2,2,3,0,2,2,0,84634,1,3,0,14,2,4,5,1,27,7,44,2539.56,2,2,2,0,2,170000,1,43,84634004,0,2,52,3
California,2023,990000,0,2,2,3,0,2,2,0,84634,1,4,0,14,2,4,5,1,26,7,44,2539.56,2,2,2,0,2,170000,1,44,84634005,0,2,52,3
California,2023,400000,0,2,0,3,0,2,0,0,84636,1,1,0,14,2,4,5,1,32,7,44,4064.87,2,1,2,0,2,400000,1,41,84636001,0,2,52,3
California,2023,375000,0,2,0,3,0,2,0,0,84637,1,1,0,14,2,4,4,1,30,1,43,4765.38,2,2,2,0,2,160000,1,42,84637001,0,2,52,3
California,2023,295500,0,2,0,3,0,2,0,0,84638,1,1,0,14,2,1,3,1,51,1,45,2462.27,2,1,2,0,2,220000,1,41,84638001,0,2,52,1
California,2023,0,0,2,0,3,0,2,0,0,84639,1,1,0,12,2,1,1,5,69,1,43,1782.54,2,4,2,0,2,0,1,42,84639001,0,2,0,1
California,2023,187368,0,2,0,3,0,2,0,0,84640,1,1,0,14,2,4,4,1,40,1,43,2013.72,2,1,2,0,2,130000,1,41,84640001,0,2,52,3
California,2023,99000,0,2,2,3,0,2,2,0,84641,1,1,0,14,2,2,1,7,41,1,42,3453.15,2,4,2,0,2,0,1,42,84641001,0,2,0,2
California,2023,0,0,2,0,3,0,2,0,0,84642,1,1,0,14,2,2,1,5,85,1,43,1913.18,2,4,2,0,2,0,1,42,84642001,0,2,0,2
California,2023,74000,0,2,0,1,0,2,0,0,84643,1,1,0,10,2,4,5,1,46,4,39,1956.87,2,2,1,0,2,24000,1,43,84643001,0,2,52,3
California,2023,0,4080,1,0,3,0,2,0,0,84644,1,1,4080,3,2,4,4,5,68,1,39,2158.16,2,2,2,0,2,0,1,42,84644001,0,2,0,3
California,2023,120000,0,2,2,3,0,2,2,0,84645,1,1,0,14,2,8,1,1,28,7,39,5215.22,2,3,2,0,2,120000,1,41,84645001,0,2,52,5
California,2023,40000,0,2,0,3,0,2,0,0,84647,1,1,0,11,2,4,4,5,80,1,33,2450.57,2,3,2,0,2,0,1,41,84647001,0,2,0,3
California,2023,65000,0,2,2,3,0,2,2,0,84648,1,1,0,10,1,1,5,1,36,3,39,1707.32,2,2,2,0,2,30000,1,42,84648001,0,2,52,4
California,2023,53000,0,2,2,3,0,2,2,0,84649,1,1,0,10,2,4,4,1,53,5,43,1832.57,2,2,2,0,2,53000,1,41,84649001,0,2,52,3
California,2023,130000,0,2,2,3,0,2,2,0,84650,1,1,0,14,2,4,1,1,36,7,43,4385.51,2,2,2,0,2,130000,1,41,84650001,0,2,52,3
California,2023,105000,0,2,2,3,0,2,2,0,84652,1,1,0,13,2,4,5,1,50,1,39,2166.76,2,2,2,0,2,50000,1,42,84652001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,84653,1,1,0,1,2,4,5,7,25,7,39,2319.26,2,1,2,0,2,0,1,41,84653001,0,2,0,3
California,2023,35001,0,2,0,1,0,2,0,0,84654,1,1,0,5,2,4,4,1,48,1,39,1956.87,2,2,1,0,2,35001,1,42,84654001,0,2,52,3
California,2023,156000,0,2,2,3,0,2,2,0,84655,1,1,0,11,2,4,5,1,23,7,43,2457.1,2,1,2,0,2,56000,1,41,84655001,0,2,32,3
California,2023,156000,0,2,2,3,0,2,2,0,84655,1,2,0,14,2,4,5,1,23,7,43,2538.68,2,1,2,0,2,100000,1,42,84655003,0,2,28,3
California,2023,135000,0,2,0,3,0,2,0,0,84656,1,1,0,12,2,4,5,1,29,1,43,2586.84,2,2,2,0,2,10000,1,41,84656001,0,2,8,3
California,2023,135000,0,2,0,3,0,2,0,0,84656,1,2,0,12,2,4,5,1,54,1,39,2488.4,2,2,2,0,2,50000,1,44,84656001,0,2,52,3
California,2023,0,0,2,2,3,0,2,2,0,84657,1,1,0,1,1,1,1,7,24,7,38,2494.78,2,4,2,0,2,0,1,41,84657001,0,2,0,4
California,2023,211500,0,2,0,3,0,2,0,0,84659,1,1,0,14,2,1,1,1,46,1,43,2030.03,2,2,2,0,2,140000,1,42,84659001,0,2,52,1
California,2023,215500,0,2,2,3,0,2,2,0,84660,1,1,0,14,2,1,1,1,59,1,40,3785.67,2,1,2,0,2,90000,1,41,84660001,0,2,52,1
California,2023,14000,3360,1,2,2,0,2,2,0,84661,1,1,3360,3,2,2,1,0,4,7,0,3126.32,0,2,1,0,0,0,1,44,84661001,0,0,0,2
California,2023,140000,0,2,0,3,0,2,0,0,84663,1,1,0,14,2,4,5,2,31,1,43,2689.91,2,2,2,0,2,40000,1,42,84663001,0,2,52,3
California,2023,110000,0,2,2,2,0,2,2,6132,84666,1,1,0,14,1,7,5,1,59,1,37,2515.14,2,4,2,0,2,25000,1,42,84666001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,84667,1,1,0,2,2,4,4,5,67,5,43,2470.08,2,3,2,0,2,0,1,41,84667001,0,2,0,3
California,2023,0,2892,1,0,2,20,1,1,0,84670,1,1,2892,2,2,2,1,7,37,7,39,3829.89,2,1,1,0,2,0,1,41,84670001,0,2,0,2
California,2023,0,0,2,2,3,0,2,2,0,84671,1,1,0,14,2,1,3,5,85,4,45,3615.76,2,4,2,0,2,0,1,41,84671001,0,2,0,1
California,2023,40000,0,2,2,3,0,2,2,0,84672,1,1,0,9,2,1,1,1,29,7,39,5458.35,2,2,2,0,2,40000,1,41,84672001,0,2,52,1
California,2023,38000,0,2,2,1,0,2,2,0,84673,1,1,0,7,1,1,1,1,20,7,40,2721.21,2,2,1,0,2,38000,1,42,84673001,0,2,52,4
California,2023,62541,0,2,0,3,0,2,0,0,84674,1,1,0,12,2,1,1,1,50,7,44,4387.34,2,2,2,0,2,62541,1,41,84674001,0,2,28,1
California,2023,20000,3000,1,2,3,0,2,2,0,84676,1,1,3000,5,2,11,1,7,23,7,40,3292.96,2,2,2,0,2,20000,1,41,84676001,0,2,12,5
California,2023,210000,0,2,0,3,0,2,0,0,84677,1,1,0,14,2,4,1,1,29,1,43,4604.74,2,1,2,0,2,100000,1,42,84677001,0,2,52,3
California,2023,72000,0,2,0,2,0,2,0,0,84687,1,1,0,9,1,2,4,1,54,1,43,3635.06,2,2,2,0,2,12000,1,42,84687001,0,2,52,4
California,2023,7500,1500,1,0,1,0,2,1,0,84693,1,1,1500,1,2,2,1,1,36,7,40,3814.22,2,1,1,0,2,7500,1,41,84693001,0,2,26,2
California,2023,140000,0,2,2,3,0,2,2,0,84703,1,1,0,14,1,1,5,1,36,1,44,2239.45,2,2,2,0,2,120000,1,42,84703001,0,2,52,4
California,2023,20000,0,2,2,3,0,2,2,0,84704,1,1,0,4,1,1,5,1,44,1,39,2402.4,2,3,2,0,2,20000,1,41,84704001,0,2,52,4
California,2023,160000,0,2,2,2,0,2,2,0,84705,1,1,0,9,1,1,5,1,58,1,33,1996.46,2,3,1,0,2,20000,1,42,84705001,0,2,43,4
California,2023,160000,0,2,2,2,0,2,2,0,84705,1,2,0,10,1,1,5,1,60,7,35,3244.1,2,3,2,0,2,50000,1,46,84705003,0,2,52,4
California,2023,160000,0,2,2,2,0,2,2,0,84705,1,3,0,2,1,1,5,1,31,7,38,2601.73,2,3,2,0,2,10000,1,47,84705006,0,2,9,4
California,2023,32000,4400,1,0,1,0,2,1,0,84706,1,1,4400,9,2,1,1,7,15,7,35,2663.35,2,2,1,0,2,0,1,43,84706001,0,2,0,1
California,2023,133000,0,2,0,3,0,2,0,0,84707,1,1,0,14,1,1,1,1,44,7,43,2473.67,2,3,2,0,2,133000,1,41,84707001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,84708,1,1,0,1,2,1,1,5,69,1,44,2060.38,2,2,2,0,2,0,1,41,84708001,0,2,0,1
California,2023,63000,0,2,2,1,0,2,2,0,84709,1,1,0,10,1,1,5,1,51,3,35,2139.41,2,2,1,0,2,30000,1,42,84709001,0,2,52,4
California,2023,96002,0,2,2,3,0,2,2,0,84710,1,1,0,13,1,1,1,1,48,1,40,2209.19,2,3,2,0,2,48000,1,41,84710001,0,2,52,4
California,2023,74000,0,2,2,3,0,2,2,0,84711,1,1,0,8,1,1,5,1,41,7,39,4433.27,2,2,2,0,2,25000,1,42,84711001,0,2,45,4
California,2023,74000,0,2,2,3,0,2,2,0,84711,1,2,0,5,1,1,5,1,50,7,39,1995.93,2,2,2,0,2,22000,1,44,84711001,0,2,40,4
California,2023,410000,0,2,2,3,0,2,2,0,84712,1,1,0,14,1,1,3,1,35,7,45,3049.58,2,1,2,0,2,260000,1,41,84712001,0,2,52,4
California,2023,410000,0,2,2,3,0,2,2,0,84712,1,2,0,14,2,4,4,1,32,7,43,3049.58,2,1,2,0,2,150000,1,42,84712001,0,2,52,3
California,2023,64000,0,2,0,1,0,2,0,0,84713,1,1,0,8,1,1,1,1,18,7,40,2438.68,2,2,1,0,2,4000,1,41,84713001,0,2,16,4
California,2023,64000,0,2,0,1,0,2,0,0,84713,1,2,0,8,1,1,4,4,52,1,39,2139.41,2,2,1,0,2,19000,1,43,84713001,0,2,52,4
California,2023,32000,972,1,2,2,0,2,2,0,84714,1,1,972,5,1,1,1,1,40,5,39,1984.48,2,2,1,0,2,32000,1,41,84714001,0,2,52,4
California,2023,83000,18000,1,0,1,0,2,0,0,84715,1,1,18000,8,1,1,1,0,6,7,0,2168.74,0,2,1,0,0,0,1,44,84715001,0,0,0,4
California,2023,277000,0,2,0,3,0,2,0,0,84717,1,1,0,14,1,3,4,1,50,1,41,2363.36,2,2,2,0,2,115000,1,42,84717001,0,2,52,4
California,2023,0,3600,1,0,1,24000,1,0,0,84719,1,1,3600,7,1,1,5,6,52,1,35,2406.83,1,3,1,24000,1,0,1,42,84719001,0,2,0,4
California,2023,102000,0,2,0,3,0,2,0,0,84720,1,1,0,14,1,1,1,5,69,1,40,1996.68,2,4,2,0,2,0,1,42,84720001,0,2,0,4
California,2023,43200,0,2,2,1,0,2,2,0,84722,1,1,0,4,1,1,5,7,29,1,38,2248.75,2,4,1,0,2,0,1,41,84722001,0,2,0,4
California,2023,153080,0,2,2,2,0,2,2,0,84725,1,1,0,12,1,1,5,1,26,7,37,2881.89,2,2,2,0,2,59000,1,45,84725001,0,2,44,4
California,2023,257000,0,2,0,3,0,2,0,0,84726,1,1,0,14,1,8,4,1,43,1,43,3327.07,2,2,2,0,2,137000,1,42,84726001,0,2,52,4
California,2023,190000,0,2,0,3,0,2,0,0,84727,1,1,0,14,1,2,1,1,35,7,43,3470.7,2,2,2,0,2,190000,1,41,84727001,0,2,52,4
California,2023,106000,0,2,2,3,0,2,2,0,84728,1,1,0,10,1,1,1,0,1,7,0,2491.51,0,2,2,0,0,0,1,45,84728001,0,0,0,4
California,2023,0,0,2,2,1,0,2,2,0,84729,1,1,0,9,1,1,5,7,41,7,45,2203.92,2,3,1,0,2,0,1,41,84729001,0,2,0,4
California,2023,116600,0,2,2,3,0,2,2,0,84731,1,1,0,11,1,1,1,1,26,7,39,2420.19,2,3,2,0,2,37000,1,44,84731001,0,2,52,4
California,2023,132040,0,2,2,3,0,2,2,0,84732,1,1,0,12,1,1,1,4,18,7,40,2796.46,2,2,2,0,2,0,1,44,84732001,0,2,0,4
California,2023,152000,0,2,0,3,0,2,0,0,84733,1,1,0,14,2,4,1,1,40,7,44,2251.33,2,3,2,0,2,152000,1,41,84733001,0,2,52,3
California,2023,118000,0,2,0,3,0,2,0,0,84734,1,1,0,14,2,4,4,1,59,1,37,2921.38,2,2,2,0,2,30000,1,42,84734001,0,2,52,3
California,2023,82000,0,2,0,2,0,2,0,0,84736,1,1,0,11,2,4,5,1,39,7,43,3035.94,2,1,2,0,2,82000,1,41,84736001,0,2,52,3
California,2023,82000,0,2,0,2,0,2,0,0,84736,1,2,0,11,2,4,5,5,57,1,43,2680.19,2,3,1,0,2,0,1,43,84736001,0,2,0,3
California,2023,380000,0,2,0,3,0,2,0,0,84737,1,1,0,14,2,4,1,7,21,7,40,2426.7,2,1,2,0,2,0,1,43,84737001,0,2,0,3
California,2023,200000,0,2,2,3,0,2,2,0,84738,1,1,0,14,2,4,5,1,34,7,46,2390.67,2,3,2,0,2,200000,1,41,84738001,0,2,52,3
California,2023,79000,2400,1,2,2,0,2,2,0,84740,1,1,2400,9,2,2,1,1,33,7,43,4466.32,2,3,2,0,2,79000,1,41,84740001,0,2,36,2
California,2023,97000,0,2,0,3,0,2,0,0,84741,1,1,0,14,2,4,1,1,37,7,40,3098.94,2,2,2,0,2,97000,1,41,84741001,0,2,52,3
California,2023,20000,0,2,2,2,0,2,2,0,84742,1,1,0,7,2,2,1,6,66,6,37,3160.29,1,4,1,0,2,0,1,41,84742001,0,2,0,2
California,2023,15000,0,2,2,3,0,2,2,0,84743,1,1,0,10,2,5,4,1,66,5,38,3097.21,2,3,2,0,2,15000,1,41,84743001,0,2,52,5
California,2023,97000,0,2,2,3,0,2,2,0,84744,1,1,0,10,2,4,1,1,26,7,43,2686.79,2,2,2,0,2,47000,1,41,84744001,0,2,52,3
California,2023,97000,0,2,2,3,0,2,2,0,84744,1,2,0,10,2,5,2,1,27,7,39,5396.61,2,2,2,0,2,50000,1,42,84744003,0,2,52,5
California,2023,70000,0,2,0,3,0,2,1,0,84745,1,1,0,14,2,2,1,1,68,5,41,2999.07,2,2,2,0,2,70000,1,41,84745001,0,2,52,2
California,2023,55000,0,2,2,3,0,2,2,0,84746,1,1,0,14,2,6,1,1,38,7,43,4047.62,2,3,2,0,2,55000,1,41,84746001,0,2,52,5
California,2023,260000,0,2,0,3,0,2,0,0,84747,1,1,0,14,2,2,1,1,38,1,43,2476.89,2,1,2,0,2,180000,1,42,84747001,0,2,52,2
California,2023,150000,0,2,2,3,0,2,2,0,84748,1,1,0,14,2,2,4,1,26,7,44,4041.3,2,1,2,0,2,90000,1,41,84748001,0,2,52,2
California,2023,175000,0,2,2,3,0,2,2,0,84749,1,1,0,14,2,4,5,0,7,7,0,1955.9,0,1,2,0,0,0,1,43,84749001,0,0,0,3
California,2023,100000,0,2,2,3,0,2,2,0,84750,1,1,0,14,2,4,5,4,24,1,43,3666.65,2,1,2,0,2,0,1,42,84750001,0,2,0,3
California,2023,260000,0,2,2,3,0,2,2,0,84751,1,1,0,14,2,4,1,1,27,7,43,2438.04,2,1,2,0,2,260000,1,41,84751001,0,2,52,3
California,2023,200000,0,2,0,3,0,2,0,0,84753,1,1,0,14,2,4,5,1,37,1,46,2561.59,2,2,2,0,2,200000,1,41,84753001,0,2,52,3
California,2023,300000,0,2,2,3,0,2,2,0,84754,1,1,0,14,2,4,1,0,4,7,0,2816.38,0,1,2,0,0,0,1,44,84754001,0,0,0,3
California,2023,39000,0,2,2,1,0,2,2,0,84756,1,1,0,12,2,4,1,7,18,7,37,3238.24,2,3,1,0,2,0,1,43,84756001,0,2,0,3
California,2023,0,0,2,0,3,0,2,0,0,84757,1,1,0,2,2,4,1,5,79,4,43,2176.46,2,3,2,0,2,0,1,41,84757001,0,2,0,3
California,2023,410000,0,2,0,3,0,2,0,0,84758,1,1,0,14,2,4,1,0,2,7,0,2816.38,0,2,2,0,0,0,1,43,84758001,0,0,0,3
California,2023,208328,0,2,0,3,0,2,0,0,84759,1,1,0,14,2,1,1,1,51,1,43,2075.64,2,2,2,0,2,53328,1,41,84759001,0,2,36,1
California,2023,36300,0,2,0,2,0,2,0,0,84761,1,1,0,8,2,4,4,1,65,4,39,2411.22,2,5,1,0,2,6300,1,41,84761001,0,2,52,3
California,2023,0,0,2,0,3,0,2,1,0,84762,1,1,0,3,2,4,3,5,77,5,41,2069.82,2,3,2,0,2,0,1,41,84762001,0,2,0,3
California,2023,0,0,2,0,3,0,2,1,0,84763,1,1,0,4,2,4,4,5,85,5,40,2744.14,2,2,2,0,2,0,1,41,84763001,0,2,0,3
California,2023,370000,0,2,0,3,0,2,0,0,84765,1,1,0,14,2,4,5,1,33,1,44,2561.59,2,3,2,0,2,190000,1,42,84765001,0,2,52,3
California,2023,62000,0,2,0,3,0,2,0,0,84766,1,1,0,12,2,4,5,1,31,7,46,2618.7,2,3,2,0,2,62000,1,41,84766001,0,2,52,3
California,2023,85000,0,2,0,3,0,2,0,0,84767,1,1,0,11,2,1,1,0,12,7,0,2864.98,0,2,2,0,0,0,1,43,84767001,0,0,0,1
California,2023,230000,0,2,0,3,0,2,0,0,84768,1,1,0,14,2,3,5,7,16,7,37,2495.42,2,2,2,0,2,0,1,43,84768001,0,2,0,5
California,2023,240920,0,2,0,3,0,2,0,0,84769,1,1,0,14,2,4,4,1,39,7,44,2815.7,2,1,2,0,2,49920,1,42,84769001,0,2,52,3
California,2023,240920,0,2,0,3,0,2,0,0,84769,1,2,0,14,2,4,4,5,71,1,46,2136.49,2,4,2,0,2,0,1,44,84769001,0,2,0,3
California,2023,920000,0,2,0,3,0,2,0,0,84770,1,1,0,14,2,1,1,0,7,7,0,2553.46,0,1,2,0,0,0,1,43,84770001,0,0,0,1
California,2023,83166,0,2,0,3,0,2,0,0,84773,1,1,0,14,2,8,1,1,40,7,44,3522.26,2,3,2,0,2,83166,1,41,84773001,0,2,52,5
California,2023,80520,0,2,0,3,0,2,0,0,84774,1,1,0,1,2,2,1,4,15,7,35,2542.46,2,1,2,0,2,520,1,42,84774001,0,2,26,2
California,2023,80520,0,2,0,3,0,2,0,0,84774,1,2,0,14,2,1,1,1,60,7,40,3833.99,2,3,2,0,2,80000,1,43,84774001,0,2,52,1
California,2023,52000,0,2,0,1,0,2,0,0,84776,1,1,0,10,2,2,1,1,37,7,43,3614.35,2,2,1,0,2,52000,1,41,84776001,0,2,52,2
California,2023,69000,0,2,0,3,0,2,0,0,84777,1,1,0,13,2,2,1,1,58,7,39,3952.44,2,4,2,0,2,69000,1,41,84777001,0,2,52,2
California,2023,65001,0,2,2,3,0,2,2,0,84778,1,1,0,12,2,2,1,1,43,7,40,3746.47,2,3,2,0,2,65001,1,41,84778001,0,2,52,2
California,2023,49000,0,2,0,2,0,2,0,0,84779,1,1,0,10,2,4,1,0,14,7,0,2607.67,0,1,1,0,0,0,1,43,84779001,0,0,0,3
California,2023,49000,0,2,0,2,0,2,0,0,84779,1,2,0,1,2,4,4,1,48,7,39,2449.33,2,1,1,0,2,0,1,44,84779001,0,2,0,3
California,2023,296000,0,2,0,3,0,2,0,0,84780,1,1,0,14,2,2,1,5,79,5,44,2919.65,2,2,2,0,2,0,1,42,84780001,0,2,0,2
California,2023,513000,0,2,0,3,0,2,0,0,84781,1,1,0,14,2,4,5,1,38,7,46,2756.35,2,1,2,0,2,85000,1,43,84781001,0,2,52,3
California,2023,513000,0,2,0,3,0,2,0,0,84781,1,2,0,14,2,4,1,0,9,7,0,2846.53,0,1,2,0,0,0,1,46,84781001,0,0,0,3
California,2023,513000,0,2,0,3,0,2,0,0,84781,1,3,0,14,2,4,4,1,29,1,43,3211.05,2,1,2,0,2,133000,1,47,84781001,0,2,52,3
California,2023,1445000,0,2,0,3,0,2,0,0,84782,1,1,0,14,2,2,1,1,40,7,44,2594.77,2,1,2,0,2,1145000,1,41,84782001,0,2,52,2
California,2023,1445000,0,2,0,3,0,2,0,0,84782,1,2,0,14,2,4,4,1,42,7,44,2594.77,2,1,2,0,2,300000,1,42,84782001,0,2,52,3
